,BdM1012pool13,BdM1013pool13,BdM1013pool27,BdM1014pool13,BdM1015pool13,BdM1016pool13,BdM1017pool13,BdM1017pool27,BdM1018pool13,BdM1019pool13,BdM1020pool13,BdM1020pool27,BdM1021pool13,BdM1021pool27,BdM1022pool13,BdM1022pool27,BdM1023pool13,BdM1023pool27,BdM1024pool13,BdM1024pool18,BdM1025pool13,BdM1025pool27,BdM1026pool13,BdM1027pool13,BdM1028pool13,BdM1028pool27,BdM1029pool13,BdM1029pool27,BdM1030pool13,BdM1031pool13,BdM1032pool13,BdM1033pool13,BdM1033pool27,BdM1034pool13,BdM1035pool13,BdM1035pool27,BdM1036pool13,BdM1036pool27,BdM1037pool13,BdM1038pool13,BdM1039pool13,BdM1040pool13,BdM1040pool27,BdM1041pool13,BdM1042pool13,BdM1043pool13,BdM1043pool27,BdM1044pool13,BdM1045pool13,BdM1045pool27,BdM1046pool13,BdM1046pool27,BdM1047pool13,BdM1048pool13,BdM1050pool14,BdM1050pool24,BdM1051pool14,BdM1051pool21,BdM1052pool14,BdM1053pool14,BdM1053pool24,BdM1054pool14,BdM1054pool24,BdM1055pool14,BdM1056pool14,BdM1057pool14,BdM1057pool21,BdM1064pool14,BdM1064pool24,BdM1065pool14,BdM1065pool24,BdM1066pool14,BdM1066pool24,BdM1067pool14,BdM1067pool24,BdM1068pool14,BdM1068pool24,BdM1069pool14,BdM1069pool24,BdM1070pool14,BdM1071pool14,BdM1071pool24,BdM1072pool14,BdM1073pool14,BdM1074pool14,BdM1075pool14,BdM1075pool24,BdM1128pool08,BdM1129pool08,BdM1130pool08,BdM1131pool08,BdM1131pool28,BdM1133pool08,BdM1133pool28,BdM1135pool08,BdM1135pool28,BdM1136pool28,BdM1138pool28,BdM1139pool08,BdM1139pool28,BdM1140pool28,BdM1141pool28,BdM1142pool08,BdM1142pool28,BdM1143pool08,BdM1143pool28,BdM1144pool08,BdM1144pool28,BdM1146pool08,BdM1146pool28,BdM1147pool08,BdM1147pool28,BdM1148pool08,BdM1148pool28,BdM1149pool08,BdM1149pool28,BdM1150pool08,BdM1150pool28,BdM1151pool08,BdM1151pool28,BdM1152pool08,BdM1153pool08,BdM1154pool08,BdM1154pool28,BdM1155pool08,BdM1156pool08,BdM1158pool08,BdM1158pool28,BdM1159pool08,BdM1160pool08,BdM1161pool08,BdM1162pool08,BdM1162pool28,BdM1163pool08,BdM1211pool11,BdM1212pool11,BdM1213pool11,BdM1213pool24,BdM1214pool11,BdM1215pool11,BdM1216pool11,BdM1216pool24,BdM1217pool11,BdM1218pool11,BdM1219pool11,BdM1219pool24,BdM1220pool11,BdM1220pool21,BdM1221pool11,BdM1221pool21,BdM1222pool11,BdM1222pool24,BdM1223pool11,BdM1223pool24,BdM1224pool11,BdM1225pool11,BdM1226pool11,BdM1226pool21,BdM1227pool11,BdM1227pool24,BdM1228pool11,BdM1229pool11,BdM1229pool24,BdM1230pool11,BdM1230pool24,BdM1231pool05,BdM1231pool27,BdM1232pool05,BdM1232pool27,BdM1233pool05,BdM1233pool18,BdM1234pool05,BdM1235pool05,BdM1236pool05,BdM1237pool05,BdM1238pool05,BdM1239pool05,BdM1240pool05,BdM1241pool05,BdM1241pool27,BdM1242pool05,BdM1242pool27,BdM1243pool05,BdM1244pool05,BdM1245pool05,BdM1246pool05,BdM1246pool27,BdM1247pool05,BdM1247pool27,BdM1248pool12,BdM1248pool29,BdM1249pool12,BdM1249pool29,BdM1250pool12,BdM1250pool29,BdM1251pool12,BdM1252pool12,BdM1252pool29,BdM1253pool12,BdM1254pool12,BdM1254pool19,BdM1255pool12,BdM1255pool29,BdM1256pool12,BdM1256pool29,BdM1257pool12,BdM1258pool12,BdM1259pool12,BdM1260pool12,BdM1261pool12,BdM1262pool12,BdM1263pool12,BdM1264pool12,BdM1265pool12,BdM1265pool19,BdM1266pool12,BdM1266pool29,BdM1267pool12,BdM1268pool11,BdM1269pool11,BdM1269pool24,BdM1270pool11,BdM1272pool12,BdM1272pool29,BdM1273pool12,BdM1274pool12,BdM1275pool12,BdM1795pool34,BdM1796pool34,BdM1797pool34,BdM1798pool34,BdM1799pool34,BdM1800pool34,BdM1801pool34
BdM1020pool13,29.0,33.0,28.0,35.0,33.0,39.0,21.0,18.0,35.0,47.0,537.0,208.0,100.0,238.0,6.0,66.0,15.0,244.0,,1.0,2.0,262.0,252.0,378.0,230.0,341.0,191.0,314.0,255.0,19.0,226.0,103.0,3.0,27.0,20.0,50.0,180.0,218.0,266.0,23.0,431.0,5.0,5.0,37.0,238.0,423.0,283.0,30.0,35.0,7.0,36.0,22.0,30.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,9.0,23.0,31.0,,7.0,1.0,27.0,35.0,38.0,40.0,29.0,30.0,25.0,9.0,8.0,7.0,32.0,30.0,30.0,27.0,11.0,42.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.0,395.0,36.0,480.0,350.0,486.0,310.0
BdM1020pool27,170.0,170.0,162.0,185.0,175.0,199.0,96.0,103.0,185.0,238.0,208.0,3247.0,636.0,2106.0,28.0,465.0,85.0,2107.0,1.0,3.0,11.0,2149.0,1882.0,2571.0,1714.0,2842.0,1265.0,2524.0,1924.0,136.0,1469.0,660.0,33.0,168.0,102.0,428.0,1194.0,1954.0,1900.0,142.0,2819.0,30.0,41.0,182.0,1704.0,2736.0,2397.0,136.0,200.0,23.0,218.0,120.0,160.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,43.0,135.0,185.0,2.0,50.0,7.0,153.0,191.0,197.0,185.0,188.0,191.0,155.0,82.0,76.0,48.0,186.0,196.0,186.0,124.0,69.0,211.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2939.0,2853.0,223.0,3002.0,2781.0,3022.0,2665.0
BdM1021pool13,94.0,94.0,68.0,113.0,99.0,108.0,47.0,43.0,97.0,129.0,100.0,636.0,1910.0,961.0,22.0,202.0,46.0,864.0,,,8.0,932.0,936.0,1370.0,877.0,1231.0,626.0,1112.0,980.0,70.0,736.0,363.0,24.0,94.0,52.0,183.0,637.0,829.0,984.0,64.0,1591.0,24.0,16.0,92.0,890.0,1491.0,996.0,76.0,110.0,9.0,111.0,50.0,84.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,18.0,82.0,87.0,5.0,35.0,2.0,86.0,112.0,118.0,101.0,101.0,99.0,83.0,26.0,41.0,17.0,101.0,114.0,101.0,63.0,31.0,133.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.0,1448.0,105.0,1710.0,1263.0,1742.0,1178.0
BdM1021pool27,262.0,264.0,232.0,305.0,273.0,332.0,131.0,154.0,297.0,383.0,238.0,2106.0,961.0,6374.0,44.0,851.0,122.0,3693.0,1.0,,20.0,3957.0,2735.0,4293.0,2502.0,4767.0,1903.0,4611.0,2971.0,207.0,2119.0,933.0,71.0,260.0,151.0,775.0,1773.0,3270.0,2817.0,210.0,5055.0,42.0,63.0,284.0,2509.0,4741.0,3839.0,209.0,317.0,31.0,335.0,173.0,262.0,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,54.0,224.0,295.0,1.0,76.0,6.0,253.0,345.0,349.0,303.0,312.0,322.0,253.0,93.0,100.0,59.0,316.0,339.0,307.0,197.0,85.0,369.0,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5492.0,5263.0,375.0,5736.0,4902.0,5757.0,4497.0
BdM1022pool13,4.0,4.0,6.0,5.0,7.0,3.0,2.0,2.0,5.0,8.0,6.0,28.0,22.0,44.0,108.0,20.0,4.0,37.0,,2.0,,42.0,54.0,69.0,47.0,56.0,30.0,50.0,50.0,2.0,36.0,16.0,3.0,1.0,2.0,11.0,32.0,37.0,52.0,3.0,70.0,1.0,,8.0,35.0,71.0,43.0,2.0,7.0,,5.0,3.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,9.0,1.0,3.0,2.0,6.0,9.0,6.0,5.0,7.0,8.0,6.0,3.0,2.0,1.0,8.0,5.0,5.0,3.0,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,73.0,6.0,85.0,63.0,88.0,53.0
BdM1022pool27,55.0,61.0,52.0,67.0,56.0,68.0,29.0,30.0,60.0,72.0,66.0,465.0,202.0,851.0,20.0,1464.0,24.0,934.0,2.0,4.0,3.0,1014.0,612.0,897.0,563.0,979.0,418.0,1133.0,627.0,43.0,469.0,207.0,32.0,53.0,30.0,214.0,375.0,814.0,606.0,42.0,1064.0,10.0,13.0,60.0,544.0,998.0,798.0,42.0,62.0,6.0,71.0,31.0,56.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,14.0,48.0,66.0,4.0,22.0,5.0,59.0,71.0,70.0,67.0,61.0,64.0,48.0,24.0,19.0,11.0,65.0,71.0,62.0,43.0,22.0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.0,1065.0,78.0,1186.0,974.0,1197.0,931.0
BdM1023pool13,11.0,14.0,12.0,16.0,14.0,15.0,9.0,8.0,16.0,21.0,15.0,85.0,46.0,122.0,4.0,24.0,287.0,134.0,,,3.0,144.0,141.0,188.0,123.0,184.0,96.0,163.0,142.0,10.0,127.0,60.0,2.0,15.0,5.0,30.0,94.0,124.0,146.0,13.0,239.0,1.0,1.0,15.0,131.0,218.0,147.0,10.0,14.0,1.0,16.0,6.0,12.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,10.0,9.0,,1.0,,11.0,14.0,15.0,14.0,11.0,15.0,9.0,7.0,6.0,2.0,11.0,13.0,12.0,10.0,6.0,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,211.0,18.0,256.0,189.0,260.0,165.0
BdM1023pool27,250.0,264.0,238.0,293.0,269.0,320.0,133.0,153.0,281.0,372.0,244.0,2107.0,864.0,3693.0,37.0,934.0,134.0,6086.0,1.0,1.0,20.0,4108.0,2804.0,4275.0,2522.0,4655.0,1951.0,4707.0,2926.0,197.0,2166.0,959.0,67.0,248.0,148.0,790.0,1761.0,3343.0,2853.0,182.0,4872.0,43.0,65.0,272.0,2526.0,4606.0,3836.0,190.0,321.0,32.0,327.0,167.0,237.0,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,51.0,213.0,281.0,3.0,74.0,7.0,247.0,322.0,352.0,312.0,295.0,297.0,242.0,99.0,104.0,61.0,297.0,318.0,293.0,198.0,92.0,385.0,346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5226.0,5054.0,358.0,5452.0,4640.0,5432.0,4444.0
BdM1024pool13,1.0,,2.0,,,,,,,,,1.0,,1.0,,2.0,,1.0,6.0,4.0,,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,,,,2.0,,,,,1.0,1.0,,3.0,,1.0,,1.0,2.0,3.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,2.0,2.0,3.0,2.0
BdM1024pool18,,,3.0,,1.0,,,,,1.0,1.0,3.0,,,2.0,4.0,,1.0,4.0,8.0,,1.0,2.0,2.0,2.0,6.0,1.0,3.0,1.0,,2.0,,4.0,,1.0,3.0,2.0,4.0,,,1.0,,1.0,1.0,1.0,,3.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,1.0,,2.0,1.0
BdM1025pool13,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,11.0,8.0,20.0,,3.0,3.0,20.0,,,42.0,26.0,20.0,32.0,22.0,29.0,14.0,30.0,22.0,2.0,15.0,11.0,,1.0,2.0,4.0,15.0,25.0,26.0,,34.0,,2.0,3.0,17.0,34.0,26.0,,4.0,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,2.0,2.0,4.0,1.0,2.0,2.0,2.0,,,1.0,2.0,2.0,2.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,1.0,40.0,28.0,39.0,24.0
BdM1025pool27,306.0,316.0,269.0,355.0,329.0,381.0,145.0,172.0,342.0,443.0,262.0,2149.0,932.0,3957.0,42.0,1014.0,144.0,4108.0,1.0,1.0,26.0,7022.0,3064.0,4688.0,2792.0,5074.0,2078.0,5305.0,3293.0,236.0,2355.0,1051.0,88.0,288.0,178.0,876.0,2021.0,3674.0,3105.0,224.0,5594.0,50.0,63.0,327.0,2703.0,5192.0,4162.0,231.0,371.0,36.0,400.0,188.0,298.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,59.0,275.0,353.0,5.0,96.0,9.0,310.0,404.0,411.0,377.0,370.0,370.0,301.0,104.0,118.0,71.0,383.0,394.0,369.0,232.0,94.0,440.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5980.0,5714.0,429.0,6266.0,5192.0,6234.0,5009.0
BdM1026pool13,343.0,366.0,267.0,402.0,388.0,445.0,175.0,168.0,395.0,515.0,252.0,1882.0,936.0,2735.0,54.0,612.0,141.0,2804.0,2.0,2.0,20.0,3064.0,6899.0,4758.0,2858.0,4156.0,2086.0,3715.0,3319.0,253.0,2405.0,1113.0,47.0,340.0,193.0,646.0,2029.0,2706.0,3210.0,276.0,5592.0,69.0,66.0,393.0,2779.0,5279.0,3284.0,279.0,418.0,34.0,446.0,185.0,357.0,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,60.0,264.0,314.0,7.0,93.0,9.0,282.0,423.0,405.0,363.0,385.0,385.0,293.0,114.0,120.0,66.0,379.0,419.0,368.0,241.0,92.0,456.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5471.0,5038.0,417.0,6166.0,4287.0,6235.0,4055.0
BdM1027pool13,509.0,549.0,410.0,633.0,599.0,702.0,246.0,249.0,601.0,817.0,378.0,2571.0,1370.0,4293.0,69.0,897.0,188.0,4275.0,1.0,2.0,32.0,4688.0,4758.0,11670.0,4247.0,6483.0,3119.0,5936.0,5011.0,406.0,3527.0,1548.0,76.0,529.0,297.0,1038.0,2992.0,4128.0,4819.0,409.0,9192.0,102.0,95.0,603.0,4217.0,8509.0,5110.0,392.0,653.0,49.0,699.0,275.0,516.0,738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,90.0,407.0,509.0,12.0,137.0,19.0,479.0,692.0,696.0,611.0,610.0,639.0,475.0,159.0,173.0,100.0,620.0,693.0,611.0,345.0,147.0,770.0,597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9090.0,8329.0,674.0,10422.0,7009.0,10535.0,6568.0
BdM1028pool13,300.0,305.0,230.0,345.0,330.0,386.0,148.0,133.0,353.0,441.0,230.0,1714.0,877.0,2502.0,47.0,563.0,123.0,2522.0,1.0,2.0,22.0,2792.0,2858.0,4247.0,6118.0,4127.0,1928.0,3373.0,2920.0,223.0,2163.0,1042.0,43.0,305.0,174.0,580.0,1818.0,2452.0,2826.0,235.0,4939.0,52.0,61.0,321.0,2573.0,4678.0,3021.0,245.0,364.0,35.0,394.0,165.0,307.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,51.0,246.0,294.0,5.0,82.0,9.0,278.0,385.0,371.0,325.0,340.0,357.0,291.0,94.0,108.0,57.0,360.0,383.0,346.0,192.0,76.0,407.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4962.0,4542.0,374.0,5504.0,3884.0,5585.0,3681.0
BdM1028pool27,398.0,425.0,381.0,469.0,441.0,535.0,204.0,230.0,458.0,619.0,341.0,2842.0,1231.0,4767.0,56.0,979.0,184.0,4655.0,4.0,6.0,29.0,5074.0,4156.0,6483.0,4127.0,9701.0,2814.0,6385.0,4401.0,310.0,3090.0,1377.0,82.0,408.0,237.0,1030.0,2640.0,4390.0,4231.0,324.0,7757.0,67.0,94.0,453.0,3695.0,7274.0,5611.0,309.0,492.0,46.0,542.0,254.0,405.0,553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,82.0,362.0,486.0,7.0,116.0,12.0,415.0,554.0,586.0,518.0,515.0,527.0,416.0,151.0,163.0,81.0,513.0,556.0,499.0,314.0,128.0,630.0,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8482.0,8026.0,586.0,8887.0,7383.0,8888.0,6877.0
BdM1029pool13,199.0,212.0,160.0,236.0,224.0,265.0,106.0,98.0,227.0,299.0,191.0,1265.0,626.0,1903.0,30.0,418.0,96.0,1951.0,1.0,1.0,14.0,2078.0,2086.0,3119.0,1928.0,2814.0,4469.0,2851.0,2185.0,163.0,1621.0,795.0,36.0,210.0,120.0,458.0,1375.0,1859.0,2169.0,161.0,3637.0,28.0,46.0,227.0,1896.0,3475.0,2281.0,168.0,242.0,16.0,267.0,118.0,217.0,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,38.0,179.0,212.0,4.0,55.0,5.0,199.0,280.0,270.0,236.0,247.0,258.0,200.0,59.0,92.0,47.0,250.0,279.0,244.0,154.0,53.0,291.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3593.0,3358.0,263.0,4034.0,2896.0,4056.0,2715.0
BdM1029pool27,353.0,381.0,332.0,417.0,388.0,470.0,168.0,207.0,431.0,540.0,314.0,2524.0,1112.0,4611.0,50.0,1133.0,163.0,4707.0,2.0,3.0,30.0,5305.0,3715.0,5936.0,3373.0,6385.0,2851.0,9059.0,4030.0,276.0,2875.0,1255.0,88.0,361.0,196.0,1050.0,2430.0,4397.0,3796.0,269.0,7099.0,61.0,87.0,400.0,3320.0,6643.0,5128.0,262.0,447.0,37.0,477.0,225.0,352.0,493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0,64.0,319.0,417.0,5.0,109.0,12.0,373.0,500.0,507.0,470.0,451.0,460.0,369.0,125.0,142.0,76.0,463.0,488.0,446.0,279.0,122.0,563.0,503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7666.0,7261.0,524.0,8112.0,6533.0,8106.0,6265.0
BdM1030pool13,331.0,352.0,259.0,398.0,377.0,434.0,164.0,149.0,413.0,514.0,255.0,1924.0,980.0,2971.0,50.0,627.0,142.0,2926.0,2.0,1.0,22.0,3293.0,3319.0,5011.0,2920.0,4401.0,2185.0,4030.0,7344.0,269.0,2495.0,1142.0,62.0,352.0,180.0,672.0,2118.0,2891.0,3348.0,255.0,5966.0,54.0,59.0,387.0,2883.0,5566.0,3554.0,261.0,424.0,29.0,446.0,173.0,339.0,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,50.0,291.0,335.0,5.0,85.0,5.0,322.0,453.0,443.0,388.0,403.0,411.0,327.0,101.0,127.0,68.0,403.0,452.0,391.0,245.0,99.0,500.0,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5932.0,5512.0,409.0,6657.0,4645.0,6656.0,4407.0
BdM1031pool13,3584.0,3809.0,2964.0,4191.0,4164.0,4698.0,1763.0,1843.0,4381.0,4737.0,19.0,136.0,70.0,207.0,2.0,43.0,10.0,197.0,,,2.0,236.0,253.0,406.0,223.0,310.0,163.0,276.0,269.0,6887.0,210.0,98.0,5.0,4110.0,2054.0,3287.0,172.0,229.0,273.0,3191.0,513.0,793.0,868.0,4647.0,250.0,505.0,274.0,3094.0,4746.0,398.0,5256.0,2361.0,4049.0,5396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.0,620.0,2690.0,3397.0,51.0,749.0,70.0,2983.0,4215.0,1771.0,1601.0,3579.0,3840.0,2876.0,1010.0,1063.0,745.0,3776.0,4190.0,3725.0,949.0,389.0,1958.0,1586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,469.0,4806.0,565.0,360.0,579.0,346.0
BdM1032pool13,241.0,256.0,182.0,361.0,369.0,381.0,176.0,143.0,349.0,444.0,226.0,1469.0,736.0,2119.0,36.0,469.0,127.0,2166.0,,2.0,15.0,2355.0,2405.0,3527.0,2163.0,3090.0,1621.0,2875.0,2495.0,210.0,5248.0,896.0,39.0,245.0,140.0,474.0,1668.0,2188.0,2558.0,203.0,4208.0,50.0,51.0,356.0,2179.0,3972.0,2608.0,210.0,308.0,25.0,312.0,135.0,246.0,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,71.0,230.0,265.0,6.0,81.0,32.0,283.0,390.0,308.0,291.0,274.0,347.0,280.0,114.0,132.0,79.0,337.0,354.0,333.0,169.0,81.0,356.0,286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206.0,3895.0,305.0,4572.0,3221.0,4629.0,3096.0
BdM1033pool13,113.0,115.0,97.0,136.0,118.0,132.0,72.0,61.0,130.0,156.0,103.0,660.0,363.0,933.0,16.0,207.0,60.0,959.0,,,11.0,1051.0,1113.0,1548.0,1042.0,1377.0,795.0,1255.0,1142.0,98.0,896.0,2203.0,23.0,121.0,63.0,217.0,759.0,972.0,1173.0,91.0,1830.0,24.0,25.0,130.0,998.0,1716.0,1119.0,94.0,133.0,15.0,149.0,71.0,118.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,26.0,98.0,110.0,,34.0,4.0,108.0,139.0,132.0,122.0,124.0,128.0,104.0,41.0,48.0,26.0,130.0,136.0,129.0,78.0,27.0,141.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.0,1672.0,136.0,1966.0,1410.0,1971.0,1311.0
BdM1033pool27,9.0,7.0,13.0,10.0,8.0,9.0,5.0,5.0,7.0,11.0,3.0,33.0,24.0,71.0,3.0,32.0,2.0,67.0,2.0,4.0,,88.0,47.0,76.0,43.0,82.0,36.0,88.0,62.0,5.0,39.0,23.0,141.0,5.0,7.0,24.0,35.0,67.0,58.0,7.0,92.0,3.0,1.0,9.0,44.0,85.0,67.0,9.0,9.0,5.0,9.0,9.0,6.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,11.0,9.0,1.0,1.0,1.0,11.0,11.0,9.0,6.0,11.0,11.0,11.0,4.0,3.0,1.0,11.0,9.0,9.0,5.0,2.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,94.0,10.0,108.0,76.0,106.0,70.0
